GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed
142848201300000,142848201300000,,Exempt,CITY PROPERTY,54,19TH AVE SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,
142848201400000,142848201400000,,Exempt,CITY PROPERTY,52,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,2010-01-01,,,,,
142848201500000,142848201500000,,Exempt,CITY PROPERTY,44,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848201600000,142848201600000,,Exempt,CITY PROPERTY,1816,A ST SW,CEDAR RAPIDS CITY OF,0.054,,,,,,,,
142848300100000,142848300100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1022,,,,,,,,
142848300200000,142848300200000,,Exempt,CITY PROPERTY,1623,A ST SW,CEDAR RAPIDS CITY OF,0.112,,,,,,,,
142848300300000,142848300300000,5 SEASON BAIT & TACKLE,Exempt,CITY PROPERTY,1619,A ST SW,CEDAR RAPIDS CITY OF,0.0803,Single-Family,Salvage,1890-01-01,816.0,,,,
142848300400000,142848300400000,,Exempt,CITY PROPERTY,1617,A ST SW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,
142848300500000,142848300500000,,Exempt,CITY PROPERTY,1613,A ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142848300600000,142848300600000,,Exempt,CITY PROPERTY,45,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,Salvage,1885-01-01,,,,,
142848300700000,142848300700000,,Exempt,CITY PROPERTY,51,17TH AVE SW,CEDAR RAPIDS CITY OF,0.057,Single-Family,Salvage,1890-01-01,746.0,,,,
142848300800000,142848300800000,,Exempt,CITY PROPERTY,57,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848301000000,142848301000000,VACANT LOT,Exempt,CITY PROPERTY,1705,B ST SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,
142848301100000,142848301100000,,Exempt,CITY PROPERTY,1711,B ST SW,CEDAR RAPIDS CITY OF,0.057,,,,,,,,
142848301300000,142848301300000,,Exempt,CITY PROPERTY,60,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848301400000,142848301400000,,Exempt,CITY PROPERTY,54,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848301500000,142848301500000,,Exempt,CITY PROPERTY,50,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848301600000,142848301600000,,Exempt,CITY PROPERTY,51,17TH AVE SW,CEDAR RAPIDS CITY OF,0.057,Single-Family,Salvage,1948-01-01,482.0,,,,
142848301700000,142848301700000,,Exempt,CITY PROPERTY,46,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848400100000,142848400100000,,Exempt,CITY PROPERTY,1918,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848400200000,142848400200000,,Exempt,CITY PROPERTY,1902,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848400300000,142848400300000,,Exempt,CITY PROPERTY,77,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848400500000,142848400500000,,Exempt,CITY PROPERTY,78,20TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500100000,142848500100000,,Exempt,CITY PROPERTY,72,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500200000,142848500200000,,Exempt,CITY PROPERTY,1802,B ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500300000,142848500300000,,Exempt,CITY PROPERTY,79,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500400000,142848500400000,,Exempt,CITY PROPERTY,81,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500500000,142848500500000,,Exempt,CITY PROPERTY,87,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848500600000,142848500600000,,Exempt,CITY PROPERTY,1803,C ST SW,CEDAR RAPIDS CITY OF,0.115,Single-Family,Salvage,1910-01-01,580.0,,,,
142848500900000,142848500900000,,Exempt,CITY PROPERTY,92,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848501000000,142848501000000,,Exempt,CITY PROPERTY,88,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,Salvage,1880-01-01,,,,,
142848501100000,142848501100000,,Exempt,CITY PROPERTY,82,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848501200000,142848501200000,,Exempt,CITY PROPERTY,78,19TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600100000,142848600100000,,Exempt,CITY PROPERTY,72,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600200000,142848600200000,,Exempt,CITY PROPERTY,73,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600300000,142848600300000,,Exempt,CITY PROPERTY,77,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600400000,142848600400000,,Exempt,CITY PROPERTY,83,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600500000,142848600500000,,Exempt,CITY PROPERTY,87,17TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600700000,142848600700000,,Exempt,CITY PROPERTY,1707,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848600900000,142848600900000,,Exempt,CITY PROPERTY,1719,C ST SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848601000000,142848601000000,,Exempt,CITY PROPERTY,86,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848601100000,142848601100000,,Exempt,CITY PROPERTY,82,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,,,,,,,,
142848700200000,142848700200000,VACANT BLDG,Exempt,CITY PROPERTY,1710,C ST SW,CEDAR RAPIDS CITY OF,0.0921,,,,,Office - General,1900,1912-01-01,
142848701100000,142848701100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.19,,,,,,,,
142910100100000,142910100100000,PRO VIDEO,Exempt,CITY PROPERTY,301,E AVE NW,CEDAR RAPIDS CITY OF,0.0987,,,,,Store - Retail Small,1915,2144-01-01,
142910100200000,142910100200000,,Exempt,CITY PROPERTY,306,B AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142910100300000,142910100300000,CONVERSION,Exempt,CITY PROPERTY,310,B AVE NW,CEDAR RAPIDS CITY OF,0.1573,,,,,,,,
142910100400000,142910100400000,DR CRAVEN,Exempt,CITY PROPERTY,315,E AVE NW,CEDAR RAPIDS CITY OF,0.0821,,,,,Office - Medical / Dental,1953,1441-01-01,
142910100500000,142910100500000,PINNACLE ENGINEERING,Exempt,CITY PROPERTY,331,E AVE NW,CEDAR RAPIDS CITY OF,0.1354,,,,,Office - General,1932,3026-01-01,
142910100600000,142910100600000,FENCE AND PAVING,Exempt,CITY PROPERTY,311,4TH ST NW,CEDAR RAPIDS CITY OF,0.0528,,,,,,,,
142910100800000,142910100800000,,Exempt,CITY PROPERTY,330,B AVE NW,CEDAR RAPIDS CITY OF,0.055,Single-Family,Salvage,1900-01-01,660.0,,,,
142910100900000,142910100900000,,Exempt,CITY PROPERTY,322,B AVE NW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,
142910101000000,142910101000000,,Exempt,CITY PROPERTY,316,B AVE NW,CEDAR RAPIDS CITY OF,0.103,Single-Family,Salvage,1900-01-01,860.0,,,,
142910200100000,142910200100000,,Exempt,CITY PROPERTY,405,E AVE NW,CEDAR RAPIDS CITY OF,0.1,Two-Family Conversion,Salvage,1880-01-01,835.0,,,,
142910200400000,142910200400000,,Exempt,CITY PROPERTY,415,C AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142910200500000,142910200500000,,Exempt,CITY PROPERTY,421,C AVE NW,CEDAR RAPIDS CITY OF,0.193,Single-Family,Salvage,1880-01-01,1045.0,,,,
142910200700000,142910200700000,,Exempt,CITY PROPERTY,323,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,Single-Family,Salvage,1918-01-01,572.0,,,,
142910201600000,142910201600000,,Exempt,CITY PROPERTY,312,4TH ST NW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1909-01-01,630.0,,,,
142910300100000,142910300100000,,Exempt,CITY PROPERTY,423,5TH ST NW,CEDAR RAPIDS CITY OF,0.0901,,,,,,,,
142910400100000,142910400100000,NEW E AVE,Exempt,CITY PROPERTY,505,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,Store - Retail Small,1905,2690-01-01,
142910400300000,142910400300000,DWELLING AND GARAGE,Exempt,CITY PROPERTY,504,C AVE NW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,,
142910400500000,142910400500000,,Exempt,CITY PROPERTY,512,C AVE NW,CEDAR RAPIDS CITY OF,0.067,,,,,,,,
142910400800000,142910400800000,,Exempt,CITY PROPERTY,424,5TH ST NW,CEDAR RAPIDS CITY OF,0.053,,,,,,,,
142910600100000,142910600100000,,Exempt,CITY PROPERTY,222,3RD ST NW,CEDAR RAPIDS CITY OF,2.2361,,,,,,,,
142910700200000,142910700200000,,Exempt,CITY PROPERTY,407,B AVE NW,CEDAR RAPIDS CITY OF,0.193,,,,,,,,
142910700900000,142910700900000,,Exempt,CITY PROPERTY,215,5TH ST NW,CEDAR RAPIDS CITY OF,0.034,,,,,,,,
142910701000000,142910701000000,,Exempt,CITY PROPERTY,211,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142910701700000,142910701700000,,Exempt,CITY PROPERTY,212,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142910701800000,142910701800000,,Exempt,CITY PROPERTY,214,4TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142910701900000,142910701900000,,Exempt,CITY PROPERTY,216,4TH ST NW,CEDAR RAPIDS CITY OF,0.039,,,,,,,,
142910702000000,142910702000000,,Exempt,CITY PROPERTY,220,4TH ST NW,CEDAR RAPIDS CITY OF,0.046,,,,,,,,
142910800500000,142910800500000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,,
142910800900000,142910800900000,CONVERSION,Exempt,CITY PROPERTY,518,B AVE NW,CEDAR RAPIDS CITY OF,0.257,,,,,,,,
142910900100000,142910900100000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,
142910900200000,142910900200000,VACANT LOT,Exempt,CITY PROPERTY,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,,
142910900300000,142910900300000,VACANT LOT,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,,
142911000100000,142911000100000,,Exempt,CITY PROPERTY,128,4TH ST NW,CEDAR RAPIDS CITY OF,0.047,,,,,,,,
142911000600000,142911000600000,,Exempt,CITY PROPERTY,423,A AVE NW,CEDAR RAPIDS CITY OF,0.143,,,,,,,,
142911000700000,142911000700000,,Exempt,CITY PROPERTY,429,A AVE NW,CEDAR RAPIDS CITY OF,0.059,,,,,,,,
142911001400000,142911001400000,,Exempt,CITY PROPERTY,120,4TH ST NW,CEDAR RAPIDS CITY OF,0.042,,,,,,,,
142911001500000,142911001500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0098,,,,,,,,
142911100700000,142911100700000,,Exempt,CITY PROPERTY,523,B AVE NW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1890-01-01,760.0,,,,
142911102300000,142911102300000,,Exempt,CITY PROPERTY,216,5TH ST NW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142911200100000,142911200100000,COMMUNITY RECOVERY CENTER,Exempt,CITY PROPERTY,220,6TH ST NW,CEDAR RAPIDS CITY OF,0.722,,,,,Office - General,1890,2129-01-01,
142911200300000,142911200300000,,Exempt,CITY PROPERTY,630,A AVE NW,CEDAR RAPIDS CITY OF,0.11,Single-Family,Salvage,1890-01-01,856.0,,,,
142911200400000,142911200400000,,Exempt,CITY PROPERTY,628,A AVE NW,CEDAR RAPIDS CITY OF,0.107,,,,,,,,
142911200500000,142911200500000,,Exempt,CITY PROPERTY,626,A AVE NW,CEDAR RAPIDS CITY OF,0.119,Single-Family,Salvage,1872-01-01,960.0,,,,
142911500400000,142911500400000,,Exempt,CITY PROPERTY,613,A AVE NW,CEDAR RAPIDS CITY OF,0.132,Single-Family,Salvage,1890-01-01,1060.0,,,,
142911500900000,142911500900000,APARTMENT/DWLG,Exempt,CITY PROPERTY,633,A AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,Apartment,1950,1664-01-01,
142911501400000,142911501400000,,Exempt,CITY PROPERTY,608,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,Two-Family Conversion,Salvage,1900-01-01,1253.0,,,,
142912700100000,142912700100000,LOG CABIN TAVERN,Exempt,CITY PROPERTY,801,E AVE NW,CEDAR RAPIDS CITY OF,0.0643,,,,,Bars and Lounges,1931,1920-01-01,
142912700200000,142912700200000,,Exempt,CITY PROPERTY,805,E AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,
142912700400000,142912700400000,,Exempt,CITY PROPERTY,807,E AVE NW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,
142913000800000,142913000800000,,Exempt,CITY PROPERTY,620,C AVE NW,CEDAR RAPIDS CITY OF,0.195,,,,,,,,
142913101100000,142913101100000,CONVERSION,Exempt,CITY PROPERTY,828,C AVE NW,CEDAR RAPIDS CITY OF,0.1607,,,,,,,,
142913101600000,142913101600000,PAVING AND FENCING,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142913101700000,142913101700000,PAVING ONLY,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142913601500000,142913601500000,,Exempt,CITY PROPERTY,320,9TH ST NW,CEDAR RAPIDS CITY OF,0.04,Single-Family,1 1/2 Story Frame,1911-01-01,1162.8,,,,
142913701000000,142913701000000,,Exempt,CITY PROPERTY,1016,B AVE NW,CEDAR RAPIDS CITY OF,0.084,,,,,,,,
142915400200000,142915400200000,,Exempt,CITY PROPERTY,235,11TH ST NW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1900-01-01,954.0,,,,
142915500100000,142915500100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.235,,,,,,,,
142916300500000,142916300500000,,Exempt,CITY PROPERTY,846,3RD AVE SW,CEDAR RAPIDS CITY OF,0.137,,,,,,,,
142916401400000,142916401400000,,Exempt,CITY PROPERTY,1016,3RD AVE SW,CEDAR RAPIDS CITY OF,0.101,Single-Family,1 Story Frame,1920-01-01,866.0,,,,
142917700400000,142917700400000,,Exempt,CITY PROPERTY,115,6TH ST SW,CEDAR RAPIDS CITY OF,0.119,,,,,,,,
142917700700000,142917700700000,,Exempt,CITY PROPERTY,508,2ND AVE SW,CEDAR RAPIDS CITY OF,0.072,Single-Family,Salvage,1900-01-01,692.0,,,,
142917700800000,142917700800000,,Exempt,CITY PROPERTY,500,2ND AVE SW,CEDAR RAPIDS CITY OF,0.066,,,,,,,,
142917901100000,142917901100000,,Exempt,CITY PROPERTY,510,3RD AVE SW,CEDAR RAPIDS CITY OF,0.096,,,,,,,,
142918001100000,142918001100000,CONVERSION,Exempt,CITY PROPERTY,622,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142918001500000,142918001500000,CONVERSION,Exempt,CITY PROPERTY,606,2ND AVE SW,CEDAR RAPIDS CITY OF,0.0964,,,,,,,,
142918001600000,142918001600000,CONVERSION,Exempt,CITY PROPERTY,602,2ND AVE SW,CEDAR RAPIDS CITY OF,0.1405,,,,,,,,
142918001800000,142918001800000,,Exempt,CITY PROPERTY,112,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,
142918001900000,142918001900000,,Exempt,CITY PROPERTY,110,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,
142918100900000,142918100900000,,Exempt,CITY PROPERTY,728,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1894-01-01,672.0,,,,
142918101100000,142918101100000,,Exempt,CITY PROPERTY,722,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142918101200000,142918101200000,,Exempt,CITY PROPERTY,718,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142918300500000,142918300500000,,Exempt,CITY PROPERTY,209,7TH ST SW,CEDAR RAPIDS CITY OF,0.048,,,,,,,,
142918301600000,142918301600000,,Exempt,CITY PROPERTY,210,6TH ST SW,CEDAR RAPIDS CITY OF,0.045,,,,,,,,
142918401000000,142918401000000,,Exempt,CITY PROPERTY,720,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142918500100000,142918500100000,,Exempt,CITY PROPERTY,801,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1905-01-01,1002.0,,,,
142918500500000,142918500500000,,Exempt,CITY PROPERTY,819,2ND AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142918500700000,142918500700000,CONVERSION,Exempt,CITY PROPERTY,830,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0706,,,,,,,,
142918500900000,142918500900000,,Exempt,CITY PROPERTY,824,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,,,,,,,,
142918501100000,142918501100000,,Exempt,CITY PROPERTY,818,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1890-01-01,850.0,,,,
142918600200000,142918600200000,,Exempt,CITY PROPERTY,609,3RD AVE SW,CEDAR RAPIDS CITY OF,0.161,,,,,,,,
142918600600000,142918600600000,,Residential,NW 318,623,3RD AVE SW,CEDAR RAPIDS CITY OF,0.096,Single-Family,Salvage,1900-01-01,704.0,,,,
142918601800000,142918601800000,,Exempt,CITY PROPERTY,324,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,
142918601900000,142918601900000,,Exempt,CITY PROPERTY,320,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,Two-Family Conversion,Salvage,1905-01-01,812.0,,,,
142918602000000,142918602000000,,Exempt,CITY PROPERTY,316,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,,
142918700300000,142918700300000,,Exempt,CITY PROPERTY,609,4TH AVE SW,CEDAR RAPIDS CITY OF,0.061,,,,,,,,
142918701000000,142918701000000,,Exempt,CITY PROPERTY,624,5TH AVE SW,CEDAR RAPIDS CITY OF,0.082,,,,,,,,
142918701100000,142918701100000,,Exempt,CITY PROPERTY,622,5TH AVE SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,
142918701300000,142918701300000,,Exempt,CITY PROPERTY,416,6TH ST SW,CEDAR RAPIDS CITY OF,0.076,,,1899-01-01,,,,,
142918800300000,142918800300000,,Exempt,CITY PROPERTY,709,3RD AVE SW,CEDAR RAPIDS CITY OF,0.129,Single-Family,Salvage,1890-01-01,1133.0,,,,
142918800700000,142918800700000,,Exempt,CITY PROPERTY,301,8TH ST SW,CEDAR RAPIDS CITY OF,0.064,,,,,,,,
142918800800000,142918800800000,,Exempt,CITY PROPERTY,305,8TH ST SW,CEDAR RAPIDS CITY OF,0.064,Single-Family,Salvage,1905-01-01,840.0,,,,
142918900200000,142918900200000,,Exempt,CITY PROPERTY,805,3RD AVE SW,CEDAR RAPIDS CITY OF,0.11,,,,,,,,
142918900400000,142918900400000,,Exempt,CITY PROPERTY,820,5TH AVE SW,CEDAR RAPIDS CITY OF,0.076,,,,,,,,
142918900600000,142918900600000,ANNETTES 3RD AVE BARBER SHOP,Exempt,CITY PROPERTY,831,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0937,,,,,Beauty / Barber Shop,1920,6101-01-01,
142918900800000,142918900800000,,Exempt,CITY PROPERTY,843,3RD AVE SW,CEDAR RAPIDS CITY OF,0.0575,,,,,,,,
142918901000000,142918901000000,,Exempt,CITY PROPERTY,806,5TH AVE SW,CEDAR RAPIDS CITY OF,0.089,,,,,,,,
142920300400000,142920300400000,,Exempt,CITY PROPERTY,1113,C AVE NW,CEDAR RAPIDS CITY OF,0.1321,,,,,,,,
142920300500000,142920300500000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,
142920300600000,142920300600000,,Exempt,CITY PROPERTY,1123,C AVE NW,CEDAR RAPIDS CITY OF,0.132,,,,,,,,
142922602200000,142922602200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.221,,,,,,,,
142925600100000,142925600100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.0839,,,,,,,,
142928500300000,142928500300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1269,,,,,,,,
142930600100000,142930600100000,,Exempt,CITY PROPERTY,950,ROCKFORD RD SW,CEDAR RAPIDS CITY OF,20.0032,,,,,,,,
142932600100000,142932600100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,8.6736,,,,,,,,
142937600100000,142937600100000,,Exempt,CITY PROPERTY,1100,ROCKFORD RD SW,CEDAR RAPIDS CITY OF,6.7615,,,,,,,,
142937600300000,142937600300000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.1231,,,,,,,,
142940100200000,142940100200000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6013,,,,,,,,
142940200600000,142940200600000,,Exempt,CITY PROPERTY,505,9TH ST SW,CEDAR RAPIDS CITY OF,0.101,Single-Family,Salvage,1880-01-01,964.0,,,,
142940300300000,142940300300000,,Exempt,CITY PROPERTY,508,9TH ST SW,CEDAR RAPIDS CITY OF,0.207,Single-Family,1 Story Frame,1893-01-01,1316.0,,,,
142940300400000,142940300400000,VANDERSEE TRUCKING & BACKHOE,Exempt,CITY PROPERTY,518,9TH ST SW,CEDAR RAPIDS CITY OF,0.2974,,,,,Warehouse,1911,3168-01-01,
142940400100000,142940400100000,,Exempt,CITY PROPERTY,700,6TH ST SW,CEDAR RAPIDS CITY OF,0.17,,,,,,,,
142940401200000,142940401200000,,Exempt,CITY PROPERTY,710,6TH ST SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,
142940500400000,142940500400000,CONVERSION,Exempt,CITY PROPERTY,701,8TH ST SW,CEDAR RAPIDS CITY OF,0.103,Three-Family Conversion,2 Story Frame,1900-01-01,1700.0,,,,
142940700500000,142940700500000,,Exempt,CITY PROPERTY,629,8TH AVE SW,CEDAR RAPIDS CITY OF,0.154,Two-Family Conversion,Salvage,1895-01-01,988.0,,,,
142940701000000,142940701000000,,Exempt,CITY PROPERTY,624,9TH AVE SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,
142940800300000,142940800300000,,Exempt,CITY PROPERTY,723,8TH AVE SW,CEDAR RAPIDS CITY OF,0.113,Single-Family,,1915-01-01,,,,,
142940800700000,142940800700000,,Exempt,CITY PROPERTY,819,8TH ST SW,CEDAR RAPIDS CITY OF,0.038,,,,,,,,
142940800800000,142940800800000,,Exempt,CITY PROPERTY,728,9TH AVE SW,CEDAR RAPIDS CITY OF,0.043,,,,,,,,
142941100100000,142941100100000,,Exempt,CITY PROPERTY,900,6TH ST SW,CEDAR RAPIDS CITY OF,0.085,,,,,,,,
142941100400000,142941100400000,,Exempt,CITY PROPERTY,619,9TH AVE SW,CEDAR RAPIDS CITY OF,0.08,Single-Family,Salvage,1908-01-01,624.0,,,,
142941100500000,142941100500000,,Exempt,CITY PROPERTY,621,9TH AVE SW,CEDAR RAPIDS CITY OF,0.08,,,,,,,,
142942600100000,142942600100000,,Exempt,CITY PROPERTY,923,5TH AVE SW,CEDAR RAPIDS CITY OF,0.139,Single-Family,Salvage,1905-01-01,850.0,,,,
142942802100000,142942802100000,,Exempt,CITY PROPERTY,330,ROCKFORD RD SW,CEDAR RAPIDS CITY OF,0.177,Single-Family,1 Story Frame,1900-01-01,764.0,,,,
142945200100000,142945200100000,,Exempt,CITY PROPERTY,1010,10TH AVE SW,CEDAR RAPIDS CITY OF,0.4154,,,,,,,,
142947700900000,142947700900000,,Exempt,CITY PROPERTY,928,7TH ST SW,CEDAR RAPIDS CITY OF,0.064,Single-Family,Salvage,1910-01-01,624.0,,,,
142948100400000,142948100400000,,Exempt,CITY PROPERTY,729,10TH AVE SW,CEDAR RAPIDS CITY OF,0.138,,,,,,,,
142948301200000,142948301200000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.069,,,,,,,,
142948500800000,142948500800000,HANDI-MART/NORDSTROM OIL,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.4555,,,,,Metal Warehouse - Pole Frame,1982,2064-01-01,
142948500900000,142948500900000,SONIC/ IA DRIVE INNS/NORDSTROM OIL,Exempt,CITY PROPERTY,1412,6TH ST SW,CEDAR RAPIDS CITY OF,0.173,,,,,Office - General,1968,4140-01-01,
142948501000000,142948501000000,HANDI-MART/ NORDSTROM OIL,Exempt,CITY PROPERTY,1400,6TH ST SW,CEDAR RAPIDS CITY OF,0.2825,,,,,Office - General,1967,3854-01-01,
143013000300000,143013000300000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3902,,,,,,,,
143020300100000,143020300100000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,5.7,,,,,,,,
143020400200000,143020400200000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.43,,,,,,,,
143020400300000,143020400300000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,2.0,,,,,,,,
143028000600000,143028000600000,,Exempt,CITY PROPERTY,,0 VACANT LAND NW,CEDAR RAPIDS CITY OF,0.18,,,,,,,,
143030101000000,143030101000000,,Exempt,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.1384,,,,,,,,
143037700100000,143037700100000,,Exempt,CITY PROPERTY,0,CITY SIDEWALK SW,CEDAR RAPIDS CITY OF,0.1,,,,,,,,
143040600100000,143040600100000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1233,,,,,,,,
143045202500000,143045202500000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2161,,,,,,,,
143045202600000,143045202600000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.2789,,,,,,,,
143115202900000,143115202900000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.65,,,,,,,,
143117604800000,143117604800000,,Exempt,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.186,,,,,,,,
